ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-397368,MapQuest,201.0,3,2017-04-07 21:17:15,2017-04-07 21:46:27,37.83112,-122.293861,,,0.01,#3 lane blocked due to accident on I-80 I-580 Westbound after Powell St.,,I-580 E,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2017-04-07 20:53:00,60.1,,78.0,29.81,10.0,South,17.3,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-397364,MapQuest,201.0,3,2017-04-07 21:15:36,2017-04-07 21:45:16,38.255759999999995,-122.06444499999999,,,0.01,Right hand shoulder blocked due to accident and vehicles spun around on I-80 Eastbound at Exit 45 Travis Blvd.,,I-80 E,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2017-04-07 21:24:00,55.4,,88.0,29.79,10.0,SW,8.1,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-397367,MapQuest,201.0,3,2017-04-07 21:11:07,2017-04-07 21:40:50,37.345013,-121.923622,,,0.01,Accident on I-880 Southbound after Exit 2 CA-82 The Alameda.,,I-880 S,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-04-07 20:53:00,59.0,,69.0,29.83,10.0,ESE,12.7,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-397365,MapQuest,201.0,3,2017-04-07 21:10:34,2017-04-07 21:40:18,38.27565,-122.047577,,,0.01,Accident on I-80 Eastbound at Exits 47 47A 47B Waterman Blvd. On the median.,,I-80 E,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2017-04-07 21:02:00,55.4,,94.0,29.79,10.0,SSW,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-397362,MapQuest,241.0,2,2017-04-07 20:58:00,2017-04-07 21:27:27,37.34214,-121.848183,,,0.01,Lane blocked due to accident on US-101 Southbound at Exits 385A 385B I-680.,,I-680 S,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-04-07 20:59:00,59.0,,72.0,29.86,10.0,South,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-397346,MapQuest,241.0,2,2017-04-07 20:10:09,2017-04-07 20:39:23,37.962134999999996,-122.51001000000001,,,0.01,Center lane blocked due to accident on US-101 Eastbound at Bellam Blvd.,,US-101 N,R,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2017-04-07 20:15:00,55.4,,88.0,29.8,3.0,Calm,,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2673140,Bing,,2,2017-04-07 19:54:26,2017-04-08 01:54:26,37.36995,-121.92629,37.3721,-121.92716000000001,0.156,At US-101/Bayshore Fwy/Exit 9B - Accident.,,Guadalupe Pkwy N,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-04-07 19:53:00,60.1,,67.0,29.83,10.0,SSE,11.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-397339,MapQuest,241.0,3,2017-04-07 19:41:12,2017-04-07 20:10:29,37.344883,-121.92347,,,0.01,#2 lane blocked due to accident on I-880 Northbound at Exit 2 CA-82 The Alameda.,,I-880 N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-04-07 19:53:00,60.1,,67.0,29.83,10.0,SSE,11.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-397337,MapQuest,201.0,3,2017-04-07 19:38:37,2017-04-07 20:23:20,37.731361,-122.42383600000001,,,0.01,Shoulder blocked on exit ramp due to accident on I-280 Northbound at Exit 53 Alemany Blvd.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2017-04-07 19:56:00,57.9,,78.0,29.81,8.0,SSW,17.3,0.02,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-397333,MapQuest,201.0,3,2017-04-07 19:34:59,2017-04-07 20:19:29,37.731361,-122.42383600000001,,,0.01,Shoulder blocked on exit ramp due to accident on I-280 Northbound at Exit 53 Alemany Blvd.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2017-04-07 19:56:00,57.9,,78.0,29.81,8.0,SSW,17.3,0.02,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397329,MapQuest,241.0,3,2017-04-07 19:13:58,2017-04-07 19:43:35,38.242306,-122.08653999999999,,,0.01,Lane blocked due to accident on I-80 Eastbound at Exits 43 44A Abernathy Rd.,,Abernathy Rd,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-04-07 18:54:00,59.0,,81.0,29.78,8.0,SW,17.3,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673118,Bing,,2,2017-04-07 18:49:12,2017-04-08 00:49:12,37.73226,-122.43196999999999,37.73016,-122.4394,0.431,At Monterey Blvd/San Jose Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2017-04-07 18:56:00,59.0,,78.0,29.81,8.0,SSW,17.3,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397324,MapQuest,241.0,2,2017-04-07 18:48:41,2017-04-07 19:18:05,38.122085999999996,-122.27570300000001,,,0.01,Lane blocked due to accident on CA-37 Marine World Pkwy Westbound at Exit 18 Wilson Ave.,,Wilson Ave,R,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,2017-04-07 18:54:00,59.0,,81.0,29.78,8.0,SW,17.3,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397321,MapQuest,241.0,3,2017-04-07 18:45:32,2017-04-07 19:14:56,37.386616,-121.90553999999999,,,0.01,#2 lane blocked due to accident on I-880 Southbound at Exit 5 Brokaw Rd.,,I-880 S,R,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2017-04-07 18:53:00,61.0,,62.0,29.84,10.0,South,13.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673113,Bing,,2,2017-04-07 18:33:28,2017-04-08 00:33:28,37.3451,-121.92356000000001,37.34081,-121.92836000000001,0.397,At CA-82/The Alameda - Accident.,,I-880 S,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-04-07 18:53:00,61.0,,62.0,29.84,10.0,South,13.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397315,MapQuest,241.0,3,2017-04-07 18:27:46,2017-04-07 18:57:07,37.866753,-122.303642,,,0.01,Lane blocked due to accident on I-580 Eastbound at Exit 11 I-80 I-580.,,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-04-07 18:17:00,60.1,,86.0,29.83,9.0,SW,15.0,0.06,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397316,MapQuest,241.0,3,2017-04-07 18:19:20,2017-04-07 18:48:52,37.634972,-122.086952,,,0.01,#2 lane blocked due to accident on I-880 Southbound at Exit 26 Tennyson Rd.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2017-04-07 17:54:00,64.0,,52.0,29.85,10.0,SSW,15.0,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397312,MapQuest,201.0,3,2017-04-07 18:08:24,2017-04-07 18:53:04,37.808498,-122.36685200000001,,,0.01,#3 lane blocked due to accident on I-80 Eastbound at Exit 4A Treasure Is.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2017-04-07 18:08:00,59.0,,87.0,29.83,2.5,SW,15.0,0.06,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673107,Bing,,2,2017-04-07 18:01:16,2017-04-08 00:01:16,37.340086,-121.85303300000001,37.340086,-121.85303300000001,0.0,Ramp to I-280/US-101 - Accident.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-04-07 17:47:00,62.6,,63.0,29.86,10.0,South,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2663895,Bing,,4,2017-04-07 16:55:55,2017-04-07 22:55:55,39.865626,-84.93786899999999,39.86826,-84.91951,0.99,Closed at US-35/IN-38/Exit 149 - Road closed due to accident.,,I-70 E,R,Richmond,Wayne,IN,47374,US,US/Eastern,KVES,2017-04-07 16:55:00,50.0,,50.0,29.97,10.0,NW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673082,Bing,,2,2017-04-07 16:50:45,2017-04-07 22:50:45,37.94486,-122.48414,37.942640000000004,-122.47851999999999,0.342,At Francisco Blvd/Main St - Accident.,,I-580 W,R,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2017-04-07 16:55:00,59.0,,77.0,29.82,7.0,SSW,11.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2663880,Bing,,3,2017-04-07 16:16:55,2017-04-07 22:16:55,37.611149,-77.447662,37.61678,-77.4439,0.44,At US-301/Chamberlayne Ave/Exit 82 - Accident.,,I-95 N,R,Richmond,Henrico,VA,23227,US,US/Eastern,KOFP,2017-04-07 15:54:00,50.0,,39.0,29.7,10.0,WNW,19.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397281,MapQuest,241.0,3,2017-04-07 16:13:21,2017-04-07 16:42:39,37.781715000000005,-122.39724,,,0.01,Lane blocked due to accident on I-80 Westbound at Fifth St.,107.0,Perry St,R,San Francisco,San Francisco,CA,94107-4217,US,US/Pacific,KOAK,2017-04-07 15:53:00,64.0,,67.0,29.85,10.0,SSW,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673069,Bing,,2,2017-04-07 16:08:48,2017-04-07 22:08:48,38.23261,-122.1089,38.23953,-122.08918,1.172,At CA-12 East - Accident.,,CA-12 E,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-04-07 15:54:00,61.0,,72.0,29.81,10.0,SSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673063,Bing,,2,2017-04-07 15:56:50,2017-04-07 21:56:50,37.443000000000005,-122.11668,37.446979999999996,-122.12086000000001,0.358,At Oregon Expy/Exit 402 - Accident.,,US-101 N,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2017-04-07 15:47:00,66.2,,56.0,29.85,10.0,South,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2663867,Bing,,2,2017-04-07 15:52:55,2017-04-07 21:52:55,39.868359999999996,-84.92064,39.86649,-84.93369,0.7040000000000001,At US-35/IN-38/Exit 149 - Accident.,,I-70 W,R,Richmond,Wayne,IN,47374,US,US/Eastern,KVES,2017-04-07 15:55:00,50.0,,54.0,29.96,10.0,NW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673059,Bing,,2,2017-04-07 15:49:55,2017-04-07 21:49:55,38.117521999999994,-122.288344,38.117521999999994,-122.288344,0.0,At Sears Point Rd - Accident.,,Sears Point Rd,R,Vallejo,Solano,CA,94592,US,US/Pacific,KAPC,2017-04-07 15:54:00,61.0,,72.0,29.81,10.0,SSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673058,Bing,,2,2017-04-07 15:45:37,2017-04-07 21:45:37,37.38665,-121.90556000000001,37.37793,-121.90351000000001,0.613,At Brokaw Rd - Accident.,,I-880 S,R,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2017-04-07 15:53:00,64.0,,58.0,29.86,10.0,SSE,16.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2663869,Bing,,2,2017-04-07 15:37:55,2017-04-07 21:37:55,39.866640000000004,-84.93091,39.86826,-84.91951,0.615,At US-35/IN-38/Exit 149 - Accident.,,I-70 E,R,Richmond,Wayne,IN,47374,US,US/Eastern,KVES,2017-04-07 15:35:00,50.0,,50.0,29.97,10.0,NW,19.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673052,Bing,,2,2017-04-07 15:25:55,2017-04-07 21:25:55,37.339059999999996,-121.85128,37.34389,-121.85596000000001,0.42100000000000004,At I-280/I-680 - Accident.,,US-101 N,R,San Jose,Santa Clara,CA,95122,US,US/Pacific,KRHV,2017-04-07 15:52:00,64.4,,59.0,29.89,8.0,SSE,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673043,Bing,,2,2017-04-07 15:22:16,2017-04-07 21:24:37,37.63491,-122.0869,37.6278,-122.08183999999999,0.564,At Tennyson Rd - Accident.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2017-04-07 14:54:00,64.9,,56.0,29.9,10.0,SSW,12.7,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673047,Bing,,2,2017-04-07 15:19:55,2017-04-07 21:19:55,37.63491,-122.0869,37.6278,-122.08183999999999,0.564,At Tennyson Rd - Accident.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2017-04-07 14:54:00,64.9,,56.0,29.9,10.0,SSW,12.7,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2673039,Bing,,2,2017-04-07 15:07:55,2017-04-07 21:07:55,37.80771,-122.36764,37.80811,-122.36719,0.037000000000000005,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2017-04-07 14:53:00,64.0,,75.0,29.88,10.0,SSW,16.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397266,MapQuest,201.0,2,2017-04-07 14:33:39,2017-04-07 15:17:57,37.448879,-122.12313799999998,,,0.01,Gore point obstructed due to accident on US-101 Northbound at Exit 402 Embarcadero Rd.,,Embarcadero Rd,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2017-04-07 14:47:00,64.4,,59.0,29.88,10.0,SSW,18.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397265,MapQuest,222.0,3,2017-04-07 14:31:55,2017-04-07 15:16:27,38.113052,-122.22993500000001,,,0.01,Queueing traffic and #1 #2 and #3 lane blocked due to accident on I-80 Westbound before Exit 31B Tennessee St.,,I-80 W,R,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,2017-04-07 14:54:00,62.1,,67.0,29.83,10.0,SSW,15.0,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397263,MapQuest,201.0,3,2017-04-07 14:02:54,2017-04-07 14:32:34,37.640254999999996,-122.09046200000002,,,0.01,Accident on I-880 Northbound at Exit 27 CA-92 Jackson St.,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2017-04-07 13:54:00,62.1,,70.0,29.93,10.0,West,8.1,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397262,MapQuest,241.0,3,2017-04-07 13:57:48,2017-04-07 14:27:05,37.644718,-122.093674,,,0.01,#1 and #2 lane blocked due to accident on I-880 Northbound at CA-92.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2017-04-07 13:54:00,62.1,,70.0,29.93,10.0,West,8.1,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397260,MapQuest,201.0,2,2017-04-07 13:50:34,2017-04-07 14:19:56,38.223103,-122.257843,,,0.01,Accident on CA-12 Jameson Canyon Rd Eastbound after CA-29 Napa Vallejo Hwy.,,Jameson Canyon Rd,R,Napa,Napa,CA,94558,US,US/Pacific,KAPC,2017-04-07 13:54:00,61.0,,72.0,29.86,10.0,WSW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-397256,MapQuest,241.0,3,2017-04-07 13:24:37,2017-04-07 13:54:14,37.66637,-122.107491,,,0.01,#1 and #2 lane blocked due to accident on I-880 Northbound at Exit 29 A St.,,I-880 N,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2017-04-07 12:54:00,59.0,,75.0,29.93,4.0,WSW,15.0,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-397257,MapQuest,241.0,3,2017-04-07 13:23:53,2017-04-07 13:53:23,37.656414,-122.10137900000001,,,0.01,#1 and #2 lane blocked due to accident on I-880 Northbound at Exit 28 Winton Ave.,,W Winton Ave,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2017-04-07 12:54:00,59.0,,75.0,29.93,4.0,WSW,15.0,0.01,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2672999,Bing,,2,2017-04-07 13:22:55,2017-04-07 19:22:55,37.75835,-122.2121,37.749990000000004,-122.20473999999999,0.7040000000000001,At 66th Ave - Accident.,,I-880 S,R,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2017-04-07 12:53:00,57.9,,93.0,29.91,8.0,SW,8.1,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2672998,Bing,,2,2017-04-07 13:13:20,2017-04-07 19:13:20,37.78176,-122.39721000000002,37.77867,-122.40123999999999,0.307,At 4th St/5th St - Accident.,105.0, Perry St,R,San Francisco,San Francisco,CA,94107-4217,US,US/Pacific,KOAK,2017-04-07 12:53:00,57.9,,93.0,29.91,8.0,SW,8.1,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397248,MapQuest,201.0,2,2017-04-07 12:54:28,2017-04-07 13:37:16,38.007011,-122.541573,,,0.01,Accident on US-101 at Civic Center Dr. On the median.,,US-101 S,R,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,2017-04-07 12:55:00,59.0,,72.0,29.9,10.0,Calm,,,Overcast,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397246,MapQuest,201.0,3,2017-04-07 12:39:12,2017-04-07 13:08:39,38.203934000000004,-122.155106,,,0.01,Accident on I-80 Westbound before Red Top Rd.,,I-80 W,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-04-07 12:54:00,60.1,,75.0,29.87,10.0,Calm,,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397245,MapQuest,201.0,2,2017-04-07 12:22:12,2017-04-07 12:50:59,37.420315,-121.93993400000001,,,0.01,Lane blocked on exit ramp due to accident on CA-237 Westbound at Exit 8 Zanker Rd.,,CA-237 W,R,San Jose,Santa Clara,CA,95134,US,US/Pacific,KSJC,2017-04-07 11:53:00,62.1,,65.0,29.91,10.0,SE,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397242,MapQuest,201.0,2,2017-04-07 12:04:23,2017-04-07 12:33:32,37.346958,-121.85888700000001,,,0.01,Accident on US-101 Northbound before CA-130 Alum Rock Ave.,,US-101 N,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-04-07 11:59:00,62.6,,68.0,29.93,10.0,SSE,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397240,MapQuest,201.0,2,2017-04-07 11:44:01,2017-04-07 12:13:37,38.422581,-122.390327,,,0.01,Accident on CA-29 Saint Helena Hwy Northbound before Yount Mill Rd.,1100.0,Yount Mill Rd,L,Napa,Napa,CA,94558-9497,US,US/Pacific,KAPC,2017-04-07 11:54:00,57.0,,83.0,29.88,10.0,Calm,,0.1,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2663786,Bing,,2,2017-04-07 11:40:16,2017-04-07 17:40:16,37.55503,-77.40749,37.55083,-77.42865,1.195,Between US-360/Exit 192 and I-64/3rd St/7th St/Exit 75 - Accident.,,I-64 W,R,Richmond,Henrico,VA,23223,US,US/Eastern,KRIC,2017-04-07 11:54:00,53.1,,37.0,29.65,10.0,NW,18.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2672972,Bing,,2,2017-04-07 11:35:44,2017-04-07 17:35:44,37.447590000000005,-122.12151000000001,37.45134,-122.1255,0.33899999999999997,At Embarcadero Rd/Exit 402 - Accident.,,US-101 N,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2017-04-07 11:47:00,62.6,,63.0,29.9,10.0,SSE,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397239,MapQuest,241.0,3,2017-04-07 11:31:02,2017-04-07 12:00:21,37.3363,-121.857147,,,0.01,#5 and #6 lane blocked due to accident on I-280 Northbound before Exit 1A McLaughlin Ave.,,McLaughlin Ave,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-04-07 11:59:00,62.6,,68.0,29.93,10.0,SSE,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2672971,Bing,,2,2017-04-07 11:29:44,2017-04-07 17:29:44,38.11334,-122.22995,38.10686,-122.22975,0.44799999999999995,At Tennessee St - Accident.,,I-80 W,R,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,2017-04-07 11:54:00,57.0,,83.0,29.88,10.0,Calm,,0.1,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397237,MapQuest,201.0,2,2017-04-07 11:23:29,2017-04-07 11:52:49,38.11808,-122.28643000000001,,,0.01,Left lane blocked due to accident on CA-37 Sears Point Rd Eastbound after Exit 17 Railroad Ave.,,Sears Point Rd,R,Vallejo,Solano,CA,94592,US,US/Pacific,KAPC,2017-04-07 10:54:00,55.0,,86.0,29.88,4.0,Calm,,0.1,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2672969,Bing,,2,2017-04-07 11:01:17,2017-04-07 17:01:17,37.64015,-122.0904,37.64902,-122.09669,0.703,At CA-92/Jackson St - Accident.,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2017-04-07 10:54:00,60.1,,69.0,29.93,4.0,SSW,8.1,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-397230,MapQuest,201.0,2,2017-04-07 10:50:37,2017-04-07 11:20:21,38.354393,-122.216125,,,0.01,Accident on CA-121 Monticello Rd at Rocky Rdg.,,Rocky Rdg,R,Napa,Napa,CA,94558,US,US/Pacific,KAPC,2017-04-07 10:54:00,55.0,,86.0,29.88,4.0,Calm,,0.1,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
